Col,Row,Endpoint,Author,Start Age,End Age,Point Estimate,Population,Delta,Mean,Baseline,Percent of Baseline,Standard Deviation,Variance,Percentile 2.5,Percentile 7.5,Percentile 12.5,Percentile 17.5,Percentile 22.5,Percentile 27.5,Percentile 32.5,Percentile 37.5,Percentile 42.5,Percentile 47.5,Percentile 52.5,Percentile 57.5,Percentile 62.5,Percentile 67.5,Percentile 72.5,Percentile 77.5,Percentile 82.5,Percentile 87.5,Percentile 92.5,Percentile 97.5
14,63,Mortality  All Cause,Krewski et al.,30,99,0.00612299051135778,42.7141532897949,2.32356214523315,0.00611929967999458,0.455312013626099,1.34399998188019,0.000973593210801482,9.47883734170318E-07,0.00414462015032768,0.00466975662857294,0.00496066315099597,0.00517935398966074,0.00536054093390703,0.00552119826897979,0.00566553464159369,0.00580159341916442,0.00593163352459669,0.00605843728408217,0.00618430087342858,0.006311587523669,0.00644095474854112,0.00657712481915951,0.00672096339985728,0.00687845656648278,0.00705853151157498,0.00727448146790266,0.00756166828796268,0.00808459240943193
14,64,Mortality  All Cause,Krewski et al.,30,99,0.632461309432983,3869.31030273438,1.74688720703125,0.632106482982636,62.4511756896973,1.01219999790192,0.100734278559685,0.0101473955437541,0.427877068519592,0.482159912586212,0.512237429618835,0.534851491451263,0.553589522838593,0.570206046104431,0.585135698318481,0.599210262298584,0.612663149833679,0.625782251358032,0.638804972171783,0.651975810527802,0.66536283493042,0.679455041885376,0.694341897964478,0.710643351078033,0.72928375005722,0.751640379428864,0.7813760638237,0.835532188415527
14,65,Mortality  All Cause,Krewski et al.,30,99,0.370109915733337,2406.21313476563,1.61434125900269,0.369905829429626,39.5311546325684,0.935699999332428,0.0589714422821999,0.00347763090394437,0.250357985496521,0.282129168510437,0.299734085798264,0.312970966100693,0.323939353227615,0.333666056394577,0.342405527830124,0.350644588470459,0.358519911766052,0.366199880838394,0.373823612928391,0.381534159183502,0.389371454715729,0.397621601819992,0.406337201595306,0.415881156921387,0.426794707775116,0.439884394407272,0.457295000553131,0.489005774259567
14,66,Mortality  All Cause,Krewski et al.,30,99,1.81119537353516,12499.7119140625,1.5616626739502,1.81020367145538,199.947341918945,0.90530002117157,0.288630962371826,0.0833078399300575,1.22510838508606,1.38059628009796,1.46675670146942,1.53154003620148,1.58522176742554,1.63282656669617,1.67560005187988,1.71592473983765,1.75446939468384,1.79205822944641,1.82937169075012,1.86711084842682,1.90547013282776,1.94585072994232,1.98850965499878,2.03522372245789,2.08864140510559,2.15271091461182,2.23793148994446,2.393150806427
14,67,Mortality  All Cause,Krewski et al.,30,99,0.0100947301834822,85.3396606445313,1.55748081207275,0.0100892065092921,1.11738884449005,0.902899980545044,0.00160870945546776,2.58794625551673E-06,0.00682813720777631,0.00769475707784295,0.00817497540265322,0.00853605009615421,0.00883524864912033,0.00910057779401541,0.00933897867798805,0.00956373196095228,0.00977856386452913,0.00998806767165661,0.0101960394531488,0.0104063795879483,0.0106201805174351,0.0108452448621392,0.0110830087214708,0.0113433720543981,0.0116411037743092,0.0119982017204165,0.0124731874093413,0.0133383208885789
14,68,Mortality  All Cause,Krewski et al.,30,99,0.106670260429382,1369.84143066406,1.18213129043579,0.106614798307419,15.5394487380981,0.686100006103516,0.0170177016407251,0.00028960217605345,0.0721268579363823,0.0812887400388718,0.0863663628697395,0.0901845395565033,0.0933486446738243,0.0961547419428825,0.0986761972308159,0.101053409278393,0.103325799107552,0.105541937053204,0.107741959393024,0.109967149794102,0.112229034304619,0.114610224962235,0.117125876247883,0.119880817830563,0.123031318187714,0.126810297369957,0.131837293505669,0.140994712710381
14,69,Mortality  All Cause,Krewski et al.,30,99,0.319662749767303,3502.7802734375,1.19411396980286,0.319496273994446,46.1019630432129,0.693000018596649,0.0509958006441593,0.00260057183913887,0.216147720813751,0.243603050708771,0.258819043636322,0.270260870456696,0.27974259853363,0.288151532411575,0.295707434415817,0.30283111333847,0.309640645980835,0.316281616687775,0.322874248027802,0.329542338848114,0.336320340633392,0.343455851078033,0.350994318723679,0.359249770641327,0.368690580129623,0.380014717578888,0.395078480243683,0.422519385814667
14,70,Mortality  All Cause,Krewski et al.,30,99,2.30080842971802,14802.7333984375,1.52773189544678,2.29955434799194,259.613952636719,0.885800004005432,0.366691648960114,0.134462773799896,1.55623710155487,1.75376582145691,1.86322379112244,1.94552516937256,2.01372313499451,2.0742015838623,2.12854242324829,2.17977237701416,2.22874093055725,2.27649545669556,2.32390069961548,2.37184643745422,2.42058062553406,2.47188282012939,2.52607989311218,2.5854287147522,2.65329551696777,2.73469567298889,2.84296846389771,3.0401782989502
15,58,Mortality  All Cause,Krewski et al.,30,99,0.00348320114426315,28.5640068054199,2.98477220535278,0.00348093500360847,0.2020233720541,1.72300004959106,0.000552784418687224,3.05570608816197E-07,0.00235922890715301,0.00265771173872054,0.00282301777042449,0.00294726761057973,0.0030501966830343,0.00314145348966122,0.0032234312966466,0.00330070126801729,0.00337454699911177,0.00344654847867787,0.00351801072247326,0.00359027506783605,0.00366371497511864,0.00374100985936821,0.0038226512260735,0.00391203351318836,0.00401422008872032,0.00413675000891089,0.00429967371746898,0.004596256185323
15,59,Mortality  All Cause,Krewski et al.,30,99,0.029285928234458,208.666625976563,3.15668296813965,0.0292665101587772,1.6068639755249,1.82130002975464,0.00464535038918257,2.15792806557147E-05,0.0198390446603298,0.0223480649292469,0.0237375199794769,0.0247818380594254,0.0256469268351793,0.0264138951897621,0.0271028596907854,0.0277522429823875,0.0283728316426277,0.0289779137820005,0.0295784492045641,0.0301857125014067,0.0308028403669596,0.0314523540437222,0.0321383662521839,0.0328894108533859,0.0337480194866657,0.0347775258123875,0.0361463688313961,0.0386380106210709
