Col,Row,Endpoint,Author,Start Age,End Age,Point Estimate,Population,Delta,Mean,Baseline,Percent of Baseline,Standard Deviation,Variance,Percentile 2.5,Percentile 7.5,Percentile 12.5,Percentile 17.5,Percentile 22.5,Percentile 27.5,Percentile 32.5,Percentile 37.5,Percentile 42.5,Percentile 47.5,Percentile 52.5,Percentile 57.5,Percentile 62.5,Percentile 67.5,Percentile 72.5,Percentile 77.5,Percentile 82.5,Percentile 87.5,Percentile 92.5,Percentile 97.5
14,63,Mortality  All Cause,Krewski et al.,30,99,0.00567867094650865,39.5778274536133,2.32356214523315,0.00567524787038565,0.422271966934204,1.34399998188019,0.000902943662367761,8.15307259927067E-07,0.0038438627962023,0.00433089211583138,0.00460068881511688,0.00480350945144892,0.00497154891490936,0.00512054841965437,0.00525441067293286,0.00538059649989009,0.00550119997933507,0.00561880227178335,0.00573553238064051,0.00585358217358589,0.00597356166690588,0.00609985087066889,0.00623325211927295,0.00637931656092405,0.00654632318764925,0.00674660317599773,0.00701295025646687,0.00749792717397213
14,64,Mortality  All Cause,Krewski et al.,30,99,0.586986541748047,3616.658203125,1.74688720703125,0.586657226085663,57.9608612060547,1.01219999790192,0.093491367995739,0.00874063652008772,0.397112160921097,0.447492033243179,0.475406885147095,0.496394991874695,0.513785779476166,0.529207468032837,0.543063700199127,0.556126296520233,0.568611919879913,0.580787718296051,0.592874109745026,0.605097949504852,0.617522478103638,0.630601346492767,0.644417822360992,0.659547209739685,0.676847338676453,0.697596490383148,0.725194156169891,0.775456428527832
14,65,Mortality  All Cause,Krewski et al.,30,99,0.351097911596298,2322.83251953125,1.61434125900269,0.350904315710068,37.5004959106445,0.935699999332428,0.0559421628713608,0.00312952557578683,0.237497478723526,0.267636597156525,0.284337192773819,0.296894103288651,0.307299047708511,0.316526114940643,0.324816644191742,0.332632482051849,0.340103298425674,0.347388744354248,0.354620814323425,0.361935287714005,0.369369983673096,0.377196341753006,0.385464280843735,0.394517958164215,0.404870927333832,0.417288154363632,0.433804422616959,0.463886231184006
14,66,Mortality  All Cause,Krewski et al.,30,99,1.72513198852539,12055.5654296875,1.5616626739502,1.72418737411499,190.446380615234,0.90530002117157,0.274915993213654,0.0755788013339043,1.16689443588257,1.3149938583374,1.39706015586853,1.45876514911652,1.50989592075348,1.55523884296417,1.59597992897034,1.63438820838928,1.67110157012939,1.70690417289734,1.74244475364685,1.77839040756226,1.81492710113525,1.8533890247345,1.89402079582214,1.93851494789124,1.98939454555511,2.05041980743408,2.1315906047821,2.27943444252014
14,67,Mortality  All Cause,Krewski et al.,30,99,0.00920398067682981,81.6715393066406,1.55748081207275,0.00919894315302372,1.01879131793976,0.902899980545044,0.00146675843279809,2.15138038583973E-06,0.00622562831267715,0.0070157777518034,0.00745362276211381,0.00778283644467592,0.00805563386529684,0.00829755049198866,0.00851491559296846,0.00871983636170626,0.00891571119427681,0.00910672824829817,0.0092963483184576,0.00948812998831272,0.00968306418508291,0.00988826993852854,0.0101050538942218,0.0103424433618784,0.010613901540637,0.0109394909814,0.0113725634291768,0.0121613601222634
14,68,Mortality  All Cause,Krewski et al.,30,99,0.101751931011677,1293.41625976563,1.18213129043579,0.101699024438858,14.8229598999023,0.686100006103516,0.0162330530583858,0.00026351198903285,0.0688012465834618,0.077540710568428,0.0823842063546181,0.0860263258218765,0.0890445411205292,0.0917212590575218,0.0941264554858208,0.0963940545916557,0.0985616743564606,0.100675620138645,0.10277421027422,0.104896798729897,0.107054404914379,0.109325803816319,0.111725479364395,0.114353373646736,0.117358610033989,0.120963364839554,0.125758558511734,0.134493753314018
14,69,Mortality  All Cause,Krewski et al.,30,99,0.309720724821091,3331.14135742188,1.19411396980286,0.309559434652328,44.6681137084961,0.693000018596649,0.0494097471237183,0.00244132312946022,0.209425181150436,0.236026600003242,0.250769376754761,0.26185530424118,0.271042138338089,0.27918952703476,0.286510437726974,0.293412566184998,0.300010323524475,0.306444704532623,0.312832325696945,0.319293022155762,0.325860232114792,0.332773804664612,0.340077817440033,0.348076522350311,0.357223689556122,0.368195593357086,0.382790893316269,0.409378349781036
14,70,Mortality  All Cause,Krewski et al.,30,99,2.20886278152466,13908.3310546875,1.52773189544678,2.2076587677002,249.239166259766,0.885800004005432,0.352037817239761,0.123930633068085,1.49404633045197,1.68368148803711,1.78876519203186,1.86777758598328,1.93325018882751,1.99131178855896,2.04348111152649,2.09266376495361,2.13967537879944,2.18552160263062,2.231032371521,2.2770619392395,2.32384872436523,2.37310075759888,2.42513203620911,2.4821093082428,2.54726362228394,2.62541103363037,2.72935724258423,2.91868591308594
15,58,Mortality  All Cause,Krewski et al.,30,99,0.00326494686305523,27.9811820983887,2.98477220535278,0.00326282298192382,0.18936476111412,1.72300004959106,0.000518147426191717,2.6847678213926E-07,0.0022114017046988,0.00249118218198419,0.00264613027684391,0.00276259449310601,0.00285907438956201,0.00294461287558079,0.00302145443856716,0.00309388246387243,0.00316310068592429,0.00323059083893895,0.00329757574945688,0.00336531200446188,0.00343415001407266,0.00350660178810358,0.00358312716707587,0.00366690894588828,0.00376269267871976,0.00387754524126649,0.00403026025742292,0.00430825911462307
15,59,Mortality  All Cause,Krewski et al.,30,99,0.0288839042186737,204.042861938477,3.15668296813965,0.0288647562265396,1.58480596542358,1.82130002975464,0.00458158319815993,2.09909030672861E-05,0.0195667054504156,0.0220412816852331,0.0234116651117802,0.024441646412015,0.0252948626875877,0.0260512996464968,0.0267308056354523,0.0273712761700153,0.0279833450913429,0.028580117970705,0.0291724149137735,0.0297713428735733,0.0303799975663424,0.0310205928981304,0.0316971875727177,0.0324379242956638,0.0332847498357296,0.034300122410059,0.0356501750648022,0.0381076149642468
