Col,Row,Endpoint,Author,Start Age,End Age,Point Estimate,Population,Delta,Mean,Baseline,Percent of Baseline,Standard Deviation,Variance,Percentile 2.5,Percentile 7.5,Percentile 12.5,Percentile 17.5,Percentile 22.5,Percentile 27.5,Percentile 32.5,Percentile 37.5,Percentile 42.5,Percentile 47.5,Percentile 52.5,Percentile 57.5,Percentile 62.5,Percentile 67.5,Percentile 72.5,Percentile 77.5,Percentile 82.5,Percentile 87.5,Percentile 92.5,Percentile 97.5
14,63,Mortality  All Cause,Krewski et al.,30,99,0.00682213064283133,39.6860580444336,2.32356214523315,0.00681801745668054,0.507300734519959,1.34399998188019,0.00108476064633578,1.17670560939587E-06,0.00461786380037665,0.00520296161994338,0.00552708469331265,0.00577074615284801,0.00597262196242809,0.00615162309259176,0.00631244014948606,0.00646403431892395,0.00660892389714718,0.00675020506605506,0.00689044082537293,0.00703226123005152,0.00717640016227961,0.00732811819761992,0.00748838111758232,0.00766385719180107,0.00786449294537306,0.00810510106384754,0.00842507928609848,0.0090077118948102
14,64,Mortality  All Cause,Krewski et al.,30,99,0.69665515422821,3887.501953125,1.74688720703125,0.696264266967773,68.7898788452148,1.01219999790192,0.11095867305994,0.0123118264600635,0.471305936574936,0.531098425388336,0.564228653907776,0.589138090610504,0.609778046607971,0.628081023693085,0.64452600479126,0.660029172897339,0.674847543239594,0.689298152923584,0.703642725944519,0.71815037727356,0.732896208763123,0.748418688774109,0.764816522598267,0.782772600650787,0.803304970264435,0.827930748462677,0.860684514045715,0.920337438583374
14,65,Mortality  All Cause,Krewski et al.,30,99,0.404100656509399,2238.31713867188,1.61434125900269,0.403877854347229,43.1616821289063,0.935699999332428,0.0643873512744904,0.0041457312181592,0.273350805044174,0.308039784431458,0.327261567115784,0.341714084148407,0.353689819574356,0.364309847354889,0.373851925134659,0.382847666740417,0.391446232795715,0.399831533432007,0.408155411481857,0.416574120521545,0.425131142139435,0.434139013290405,0.443655043840408,0.454075515270233,0.465991407632828,0.480283200740814,0.49929279088974,0.533915877342224
14,66,Mortality  All Cause,Krewski et al.,30,99,2.10666227340698,12757.6796875,1.5616626739502,2.10550880432129,232.565521240234,0.90530002117157,0.335716426372528,0.112705513834953,1.42496490478516,1.60581803321838,1.70603406429291,1.7813857793808,1.84382462501526,1.89919567108154,1.94894695281982,1.99584996700287,2.040682554245,2.08440327644348,2.12780404090881,2.1716992855072,2.21631646156311,2.26328468322754,2.3129026889801,2.36723709106445,2.4293692111969,2.50389099121094,2.60301351547241,2.78355407714844
14,67,Mortality  All Cause,Krewski et al.,30,99,0.00787960086017847,68.2963180541992,1.55748081207275,0.007875288836658,0.872195422649384,0.902899980545044,0.00125570350792259,1.57679141921108E-06,0.00532981008291245,0.00600626319646835,0.00638110609725118,0.00666294805705547,0.0068964920938015,0.0071035991422832,0.00728968717157841,0.00746512180194259,0.00763281155377626,0.00779634341597557,0.0079586785286665,0.00812286324799061,0.00828974880278111,0.00846542604267597,0.00865101628005505,0.00885424762964249,0.00908664613962173,0.0093653853982687,0.00973614305257797,0.0104114366695285
14,68,Mortality  All Cause,Krewski et al.,30,99,0.113594815135002,1359.94677734375,1.18213129043579,0.11353575438261,16.5482006072998,0.686100006103516,0.0181224141269922,0.000328421883750707,0.0768090113997459,0.0865656584501266,0.0919728875160217,0.096038930118084,0.0994084253907204,0.102396681904793,0.105081811547279,0.10761334747076,0.110033251345158,0.112393252551556,0.114736080169678,0.117105737328529,0.119514442980289,0.122050195932388,0.124729178845882,0.127662941813469,0.131017953157425,0.135042265057564,0.14039558172226,0.150147467851639
14,69,Mortality  All Cause,Krewski et al.,30,99,0.383171051740646,3869.90625,1.19411396980286,0.382971525192261,55.261173248291,0.693000018596649,0.0611272789537907,0.00373654440045357,0.259090393781662,0.292000383138657,0.310239374637604,0.323954373598099,0.335319876670837,0.345399439334869,0.354456454515457,0.36299541592598,0.371157854795456,0.379118174314499,0.387020587921143,0.395013451576233,0.403138101100922,0.411691188812256,0.420727372169495,0.430622965097427,0.441939353942871,0.455513268709183,0.473569869995117,0.506462514400482
14,70,Mortality  All Cause,Krewski et al.,30,99,2.86704730987549,17173.4453125,1.52773189544678,2.86548471450806,323.506103515625,0.885800004005432,0.456936061382294,0.208790570497513,1.93923377990723,2.18537569046021,2.32177138328552,2.42432761192322,2.5093092918396,2.58467173576355,2.65238618850708,2.71622395515442,2.77724409103394,2.83675098419189,2.89582300186157,2.95556831359863,3.01629590988159,3.08022403717041,3.14775919914246,3.22171401977539,3.30628323554993,3.40771627426147,3.54263591766357,3.78837943077087
15,58,Mortality  All Cause,Krewski et al.,30,99,0.00562999676913023,34.929012298584,2.98477220535278,0.00562633387744427,0.326536118984222,1.72300004959106,0.000893481133971363,7.98308576577256E-07,0.00381328840740025,0.00429573468863964,0.00456292368471622,0.00476375222206116,0.00493011949583888,0.00507762003690004,0.00521012349054217,0.00533501664176583,0.00545437540858984,0.00557075347751379,0.00568626029416919,0.00580306397750974,0.00592176616191864,0.00604670075699687,0.00617865892127156,0.00632313080132008,0.00648829760029912,0.00668634613975883,0.00694968458265066,0.00742905912920833
15,59,Mortality  All Cause,Krewski et al.,30,99,0.0286669433116913,192.290252685547,3.15668296813965,0.0286479368805885,1.57290160655975,1.82130002975464,0.00454716896638274,2.06767454073997E-05,0.0194197278469801,0.0218757167458534,0.0232358053326607,0.0242580510675907,0.025104857981205,0.0258556138724089,0.0265300143510103,0.0271656718105078,0.0277731455862522,0.0283654406666756,0.0289532840251923,0.0295477136969566,0.0301517955958843,0.0307875778526068,0.0314590930938721,0.0321942642331123,0.0330347269773483,0.0340424776077271,0.0353823862969875,0.0378213711082935
15,60,Mortality  All Cause,Krewski et al.,30,99,0.170211941003799,1079.66137695313,3.30362701416016,0.170097276568413,8.92761516571045,1.90530002117157,0.0269875600934029,0.00072832842124626,0.115321904420853,0.129901766777039,0.1379753947258,0.14404334127903,0.149069756269455,0.153525933623314,0.157528817653656,0.161301657557487,0.164907157421112,0.168422490358353,0.171911358833313,0.175439238548279,0.179024368524551,0.18279755115509,0.186782687902451,0.191145539283752,0.196133106946945,0.20211324095726,0.210064172744751,0.22453610599041
15,61,Mortality  All Cause,Krewski et al.,30,99,0.999205112457275,4983.21826171875,2.54981088638306,0.998586356639862,67.753547668457,1.47389996051788,0.158775061368942,0.0252095218747854,0.676500797271729,0.76217246055603,0.809627294540405,0.84529983997345,0.874853491783142,0.901057600975037,0.924598813056946,0.946789383888245,0.967997670173645,0.988677442073822,1.00920355319977,1.02996098995209,1.05105721950531,1.07326221466064,1.09671700000763,1.12239742279053,1.15175867080688,1.18696808815002,1.23378992080688,1.31903731822968
15,62,Mortality  All Cause,Krewski et al.,30,99,3.54307627677917,18372.833984375,2.35842800140381,3.54093146324158,259.598205566406,1.3639999628067,0.563313722610474,0.317322373390198,2.39836835861206,2.70222568511963,2.87054944038391,2.9970862865448,3.1019229888916,3.19488024711609,3.27839350700378,3.35711717605591,3.43235802650452,3.5057258605957,3.57854986190796,3.65219664573669,3.72704672813416,3.805832862854,3.8890552520752,3.98017764091492,4.08436441421509,4.2093071937561,4.37546396255493,4.67800664901733
15,63,Mortality  All Cause,Krewski et al.,30,99,1.71852612495422,13209.447265625,1.73353052139282,1.71756362915039,170.993408203125,1.00450003147125,0.273726224899292,0.0749260485172272,1.16261446475983,1.3101145029068,1.39184296131134,1.4532915353775,1.50420832633972,1.5493597984314,1.589928150177,1.62817287445068,1.66472864151001,1.70037698745728,1.73576378822327,1.77155303955078,1.80792999267578,1.84622287750244,1.88667547702789,1.9309720993042,1.98162436485291,2.04237484931946,2.12317728996277,2.27033972740173
15,64,Mortality  All Cause,Krewski et al.,30,99,1.18070721626282,10914.8134765625,1.23142290115356,1.1800891160965,165.141143798828,0.714600026607513,0.188337773084641,0.0354711152613163,0.798391878604889,0.8997962474823,0.955994486808777,0.998253107070923,1.03327202796936,1.06432867050171,1.09223473072052,1.11854410171509,1.14369332790375,1.16821992397308,1.19256782531738,1.21719431877136,1.24222683906555,1.26857924461365,1.29641973972321,1.32690799236298,1.36177372932434,1.40359437465668,1.45922541618347,1.5605640411377
15,65,Mortality  All Cause,Krewski et al.,30,99,2.60215520858765,27637.869140625,0.992692232131958,2.60083842277527,451.166809082031,0.576499998569489,0.4153653383255,0.172528371214867,1.7591757774353,1.98272860050201,2.10663294792175,2.19980883598328,2.27702569961548,2.34550809860229,2.40704536437988,2.46506404876709,2.52052569389343,2.57461547851563,2.62831354141235,2.68262672424316,2.73783731460571,2.79596090316772,2.85736870765686,2.92461919784546,3.00152778625488,3.09378242492676,3.2165093421936,3.44009160995483
